"Site_id","Round","species","norm_degree","strength","nestedra","weigh_betweeness","weigh_closeness","d","c","z"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LaRocina","6","Anchusa azurea",0.611111111111111,9.75,0,0,0.25,0.5,"0.142011834319526",NA
"LaRocina","6","Cistus salvifolius",0.0555555555555556,1,0.5,0,NA,1,"0",NA
"LaRocina","6","Lavandula pedunculata",0.388888888888889,5.75,0.25,1,0.4,0.459147917027245,"0.158790170132325",NA
"LaRocina","6","Linaria viscosa",0.0555555555555556,1,0.75,0,NA,1,"0",NA
